Country,IC1,IC2,IC3
Singapore,-2.4041623056316164,2.620653038219661,-0.9720959868358445
Slovakia,4.4068649004250275,9.715687563995685,-0.5058483808366973
Slovenia,7.260616419013435,7.75509868705764,-2.422402506948725
Somalia,-5.322800533705529,4.839056384711526,6.25405848920044
South Africa,3.1557314328786523,10.413897057861183,0.34515911984838477
South Sudan,-2.0163373313942277,1.200560899650609,3.13608065455331
Spain,11.61636394418497,6.11870807155363,0.5930042566570555
Sri Lanka,0.8112432812632532,8.69220651648816,-0.1138778086886221
Sudan,-4.644452160252847,5.471021001386747,4.571860583237151
Suriname,0.17300748219298348,3.1117053158250014,-2.81753723905025
Sweden,8.892911304533827,6.796054081166957,4.070644556739403
Switzerland,12.631445500805976,5.971296803578216,-0.9847164054943368
Syria,-1.875945422576319,3.480674916603315,0.952857421176097
Taiwan*,2.7306005159992544,0.5845821552743142,-8.740205783614824
Tanzania,-2.750678280489713,5.575214695541179,1.9092358273695424
Thailand,3.012011974183987,5.050005273855143,-8.181136601475458
Timor-Leste,-2.644310563774771,1.6084726935333187,3.9677739970424564
Togo,-1.5448780717082613,6.26478409677572,-1.195942202719962
Trinidad and Tobago,0.4128212046513731,6.396381524517452,-4.61679141169657
Tunisia,4.156642728825513,10.44530589161579,-2.9187744005482283
Turkey,-1.0061677733025531,14.514781018556702,-3.4519466004928594
US,7.009738948812124,7.266597559161095,-1.2864098740950718
Uganda,-1.4560312958226065,4.497625820761461,-0.43004115018360517
Ukraine,-2.898474859015894,12.626558824910163,-0.22253763441021995
United Arab Emirates,-0.999341694477045,6.5297886680701716,3.2036257344028254
United Kingdom,7.080130431544705,7.560572582124627,2.231381229770274
Uruguay,-0.36109798344421934,8.211520853311796,-4.477805068470895
Uzbekistan,-3.035788932827396,11.291638895887608,-1.934312996354803
Venezuela,-0.6538737286702645,7.07842122995536,-2.42529529580996
Vietnam,3.870948500695375,3.9052714814542284,-5.390830131247152
West Bank and Gaza,3.2173623342222486,6.639916675019203,0.6090624517240252
Western Sahara,-0.3223926956366246,0.244365373575543,0.4345275386324294
Yemen,0.0,0.0,0.0
Zambia,-2.7223682526807753,5.081288978640248,1.4607631455462242
Zimbabwe,-2.368781768016294,4.294749641534616,1.929683984575328
